1,19.8
2,31.3
4,31.9
5,20.0
6,16.5
7,25.1
8,36.0
10,15.5
12,38.0
14,34.2
15,20.6
17,23.9
20,20.0
21,33.8
22,40.8
26,23.5
27,19.1
29,31.5
30,29.0
33,34.4
34,28.0
37,35.1
45,25.0
46,20.8
49,20.2
51,28.0
52,12.0
54,17.0
55,18.0
56,32.9
59,33.8
60,28.1
61,44.6
63,23.0
64,38.1
65,33.0
66,34.3
68,31.3
73,10.0
74,21.0
76,11.0
78,29.0
81,22.4
85,44.6
89,17.7
90,12.0
92,28.4
96,30.9
97,19.0
100,38.0
101,32.0
102,29.5
103,23.9
106,20.6
107,43.4
108,19.8
112,17.0
113,31.3
114,9.0
116,16.5
120,26.4
122,16.5
124,32.0
126,19.0
132,29.8
133,29.5
134,15.0
135,34.0
136,28.0
137,17.7
138,17.7
140,40.8
141,29.5
142,36.4
144,17.0
145,36.0
146,33.0
150,34.3
153,15.0
154,31.0
155,37.7
156,29.8
158,16.5
159,16.0
162,20.6
164,14.0
167,13.0
168,17.5
170,32.8
171,33.0
173,40.9
175,39.1
176,23.0
179,17.0
181,13.0
186,17.6
190,16.0
191,23.5
194,38.1
196,31.3
198,40.8
199,31.9
200,34.2
206,19.1
210,43.1
212,34.0
214,23.5
215,18.1
216,38.0
218,20.6
219,14.0
220,22.4
221,33.8
223,16.5
224,22.0
225,27.2
229,30.9
230,33.0
231,37.7
232,16.0
233,35.1
235,20.6
236,33.8
238,33.8
241,32.8
245,25.5
246,18.6
250,18.0
253,31.9
254,34.4
259,20.8
260,32.1
261,18.0
263,33.8
269,18.1
271,25.8
274,34.3
280,28.0
281,34.7
282,14.0
284,30.9
286,19.4
287,26.4
289,33.0
293,22.0
294,24.0
295,38.0
296,44.6
298,26.5
299,34.3
302,15.5
303,34.2
304,16.5
308,40.8
309,29.5
310,30.0
312,20.8
317,33.5
319,17.5
320,20.0
322,21.5
324,19.0
326,24.2
327,40.9
328,23.9
330,20.2
331,32.1
332,21.0
334,39.1
341,15.0
342,24.0
346,29.0
347,15.5
348,31.0
350,34.5
352,39.1
356,27.0
357,18.2
358,17.5
361,16.5
362,17.7
363,20.2
365,31.8
369,17.7
371,31.9
372,27.4
374,17.5
376,32.9
378,26.5
379,23.9
386,22.0
388,18.0
389,31.5
390,14.0
391,35.0
392,31.0
393,16.0
394,23.9
397,16.5
